,Quantile,risk_aversion,Target,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.2,3,1.668057544,2.135001008,1.487499748,1.467560471,1.465034576,1.441027061,1.458020103,1.471547653,1.473099639,1.44955175,1.45037049,1.443616706,1.576055509,1.576819597,1.454943678,1.463328951,1.449047989,1.444055316,1.460988727,1.450298019
1,0.2,0.2,3,2.2359464215693063,2.767369796481358,1.9957166801301793,1.9529278877508185,1.9482263335528875,1.932304209843684,1.943935133968523,1.9318152305532632,1.9317894449978488,1.936033536221228,1.9466978577138285,1.9296445350931506,2.035500597143364,2.0230958019838177,1.9524739918731377,1.9177546458307382,1.9553963131691026,1.9292174372230513,1.934749650505778,1.932601443937061
2,0.3,0.2,3,2.691325525709965,2.996671791907995,2.3393705162673353,2.255391032503233,2.2531580997242324,2.280473847266327,2.2721799199207515,2.2417449560479166,2.249592682743348,2.2489558332849096,2.2742142785696995,2.252301118110485,2.288530136593199,2.3904970662958784,2.272044896566918,2.243047329037658,2.238812094650658,2.2415850855216917,2.2498538120216574,2.2415584758463574
