,Quantile,risk_aversion,Target,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.857949445828382,3.7795876177708845,3.798364008538018,3.8137370598260354,3.8111095864160074,3.80331040917608,3.794095940244296,3.8287163474200763,3.8744877393304296,3.795181967254341,3.833388040990208,3.8526454210950285,3.8581534785053972,3.835075101789309,3.808171115864335,3.8146477689496603
1,0.2,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.8516073657246546,3.7940722353172514,3.798364008538018,3.799486863228257,3.7981876514687167,3.8058294501168097,3.7918954242032523,3.7869911675567343,3.7899351612595638,3.7969359171039154,3.8458830883212607,3.790853053009186,3.8272949511590695,3.7873863957582907,3.8132031742728447,3.801562829625634
2,0.3,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.8475639530468286,3.8129699289316075,3.798364008538018,3.8112986809592067,3.7918990114103144,3.808823048275341,3.7984386513361397,3.793252543002798,3.840903930234893,3.825380959833455,3.8159511841643776,3.789656348951316,3.781726954078804,3.8095888627179173,3.7962574003121383,3.798141647268944
3,0.4,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.8435962828015895,3.8272957465485353,3.798364008538018,3.787040364108497,3.7879581665114346,3.7969785818224087,3.8249317551451507,3.797746511041998,3.851004434980259,3.80771254238381,3.837148051906255,3.7970240440740244,3.7720551038407124,3.807206803844397,3.787183039668339,3.7677177783800433
4,0.5,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.8402838834982966,3.836488392006785,3.798364008538018,3.781901155795961,3.781758293000073,3.781688740586015,3.8082384749781304,3.754754345226713,3.8354707227399523,3.801740523855622,3.8189572682347404,3.7835375322837526,3.8111546084281223,3.7726164357090175,3.796144700233839,3.779048118542488
5,0.6,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.8378155303890176,3.835572211711328,3.798364008538018,3.795382313161512,3.7979801531111432,3.7847026434528925,3.8173403818812686,3.784943793877707,3.8048850743251714,3.7614693372731973,3.8001741095167665,3.78940966521929,3.805962235261124,3.790541942286066,3.7982541852267215,3.78497928386491
6,0.7,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.8343093305027818,3.8273426234301877,3.798364008538018,3.7976362651963016,3.79178246769295,3.791969563336813,3.8147601026158258,3.799777851607761,3.7957248611448677,3.8033117171300477,3.890578539394643,3.7907319873651963,3.8049771765427454,3.805630186459577,3.8049363769616726,3.776560077309395
7,0.8,0.2,1,4.7326254199462054,4.269278020278517,4.262528252873012,3.865278120624951,3.830434559211803,3.839697213009045,3.798364008538018,3.800872747373496,3.800793424807524,3.809832477902,3.8005166279058944,3.769235562128512,3.847791343717418,3.898659842452141,3.811045212306373,3.7918440160277527,3.7924084407990084,3.8726637247448696,3.819318782483927,3.80076918107108
