,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.32149706969481795,0.03085074898831424,0.0009915503,0.012502181,0.028813489,0.028577002
1,0.0,1.0,0.0,0.3333333333333333,0.3156594065375961,0.31170102020091583,0.41247872,0.28930113,0.41606286,0.4139067
2,0.0,0.0,1.0,0.3333333333333333,0.36284352376758583,0.6574482307301084,0.58652973,0.6981967,0.5551236,0.5575163
