,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3195299049658839,0.10908823332419658,0.113014795,0.1691504,0.12829995,0.12620631
1,0.0,1.0,0.0,0.3333333333333333,0.3388472150126376,0.5032849887312051,0.5960039,0.6133474,0.58503246,0.5812013
2,0.0,0.0,1.0,0.3333333333333333,0.34162288002147845,0.38762677819801605,0.29098123,0.21750225,0.28666756,0.2925924
