,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.29369652317886513,1.2437246517768794e-07,0.32028,0.095646076,0.32416168,0.32220858
1,0.0,1.0,0.0,0.3333333333333333,0.3744170577272762,0.6999999707767423,0.33190933,0.7369605,0.33234093,0.33242825
2,0.0,0.0,1.0,0.3333333333333333,0.3318864190938587,0.29999990477668115,0.34781072,0.16739348,0.34349734,0.34536314
