,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3175266436721696,0.31510169247723785,0.30797523485224687,0.30334294170753906,0.15350878017484337,0.08786752,0.21435347,0.12463683,0.12553495
1,0.0,1.0,0.0,0.3333333333333333,0.34975778262380314,0.35207727443095854,0.35902279187180275,0.363644208694239,0.565789515694108,0.5930211,0.59720224,0.5885025,0.58155435
2,0.0,0.0,1.0,0.3333333333333333,0.3327155737040274,0.33282103309180355,0.33300197327595044,0.33301284959822186,0.28070170427583807,0.31911144,0.18844426,0.2868606,0.2929107
