,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.29666949260353664,0.06279814853643118,0.08725987089962901,0.22271292,0.17204933,0.17299974
1,0.0,1.0,0.0,0.3333333333333333,0.3742862718026445,0.6535117417779639,0.5943661361298584,0.53171164,0.5474305,0.5476398
2,0.0,0.0,1.0,0.3333333333333333,0.3290442355938189,0.28369011022887763,0.3183739929223759,0.24557547,0.28052014,0.27936053
