,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.30311673064071176,0.30410507168099116,0.30740493872639457,0.3099329644856212,0.0429844879767113,0.033303954,0.25209832,0.31388247,0.32209662
1,0.0,1.0,0.0,0.3333333333333333,0.36697296459746465,0.36465440073030875,0.3568706421642121,0.35086035036276464,0.6733201518439318,0.5446517,0.4931658,0.33461615,0.33271572
2,0.0,0.0,1.0,0.3333333333333333,0.32991030476182365,0.3312405275887002,0.3357244191093934,0.33920668515161406,0.28369535949784774,0.4220444,0.2547359,0.35150135,0.3451876
