,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.30955242684467754,0.013310069897560872,4.4171571815960796e-11,0.12195468,0.12262273,0.045295842
1,0.0,1.0,0.0,0.3333333333333333,0.34135616332517743,0.5012473207207346,0.43851682610335285,0.3965971,0.39076754,0.40510514
2,0.0,0.0,1.0,0.3333333333333333,0.349091409830145,0.48544260946144613,0.5614831738524815,0.4814482,0.48660976,0.54959905
