,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3346607211493564,0.22413871010439432,0.32028,0.14352216,0.31741592,0.32214054
1,0.0,1.0,0.0,0.3333333333333333,0.31631807426835984,0.44827689799099035,0.33190933,0.43613452,0.3317439,0.3325423
2,0.0,0.0,1.0,0.3333333333333333,0.34902120458228364,0.3275843920509819,0.34781072,0.42034334,0.35084012,0.34531718
