,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3053269829591374,0.3050507746242461,0.3041009891234092,0.30334294170753906,0.04228327681347566,0.08786752,0.12622811,0.13017713,0.12639344
1,0.0,1.0,0.0,0.3333333333333333,0.3660630303979903,0.36572619686638935,0.3645681834178145,0.363644208694239,0.6680760849598493,0.5930211,0.51654196,0.5717928,0.57961005
2,0.0,0.0,1.0,0.3333333333333333,0.32860998664287233,0.32922302850936447,0.3313308274587762,0.33301284959822186,0.28964063876507085,0.31911144,0.3572299,0.29803014,0.29399657
