,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.28890841380095916,0.2920779934835953,0.2995567031628357,0.30334294170753906,0.011220168303853416,0.08786752,0.0179006,0.11439843,0.12478134
1,0.0,1.0,0.0,0.3333333333333333,0.3843766589308931,0.37972415145838967,0.3689697316538183,0.363644208694239,0.7011494489173568,0.5930211,0.7531507,0.586891,0.5812448
2,0.0,0.0,1.0,0.3333333333333333,0.32671492726814777,0.3281978550580151,0.3314735651833459,0.33301284959822186,0.28763038256019025,0.31911144,0.22894867,0.29871055,0.2939738
