,Quantile,risk_aversion,Target,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1,invW-0,invW-0.1,invW-1,invW-inf
0,0.1,0.2,1,1.601480579,1.712193295,1.569776276,1.4645852,,1.461421135,1.465890996,1.462282949,1.466183573,1.46607851,1.474763027,1.461147608,1.465221485,1.470662022,1.458280897,1.430921505,1.473227143,1.453359981,1.474777513,1.452971473,1.463142371,1.46193551,1.459284709,1.458020724
1,0.2,0.2,1,2.129600314,2.151164766,2.056438485,1.931089368,,1.9043659,1.905593155,1.909029779,1.905990299,1.905338188,1.920733788,1.904018136,1.923870991,1.911834337,1.918075227,1.933187239,1.920732499,1.886148042,1.92072685,1.890008375,1.928266605,1.927747124,1.927204767,1.927011403
2,0.3,0.2,1,2.507056141,2.458622412,2.391836585,2.201342834,,2.17455165,2.174107644,2.170906179,2.174474384,2.174433561,2.181682225,2.166110827,2.203245325,2.18307383,2.181069051,2.16923222,2.181486611,2.145779305,2.181638143,2.149496942,2.197753987,2.197556481,2.196373065,2.195887268
3,0.4,0.2,1,2.768424848,2.590028994,2.589727356,2.334974949,,2.30319041,2.28028322,2.286322408,2.279570107,2.280016688,2.299259146,2.280010636,2.331554857,2.287182655,2.294155829,2.257108381,2.295793352,2.261095231,2.299213407,2.262560216,2.32044476,2.320051615,2.319103988,2.318498488
4,0.5,0.2,1,2.871112235,2.59869082,2.661120565,2.324121496,,2.33193224,2.28553326,2.251010592,2.280192773,2.285589836,2.309045704,2.286948167,2.35093755,2.333809356,2.281227533,2.24085243,2.309385263,2.238089014,2.308372715,2.263662585,2.299212251,2.299180869,2.299009964,2.298842034
5,0.6,0.2,1,2.856209365,2.547800611,2.583211358,2.220465353,,2.250198175,2.195271033,2.161768473,2.188188784,2.193775818,2.220387991,2.200729361,2.236944401,2.188841077,2.186638633,2.141620958,2.217165066,2.158268225,2.220096418,2.15452858,2.191637836,2.192222035,2.193924033,2.19503034
6,0.7,0.2,1,2.746808664,2.339061484,2.387151673,2.018639145,,2.068447699,2.024525512,2.015456283,2.025822806,2.025182826,2.048834737,2.025903582,2.019100792,2.008906726,2.034037558,1.972396277,2.047594819,1.983273408,2.048774218,1.988056652,1.987985224,1.988989459,1.992596684,1.994966184
7,0.8,0.2,1,2.396921394,1.986208867,2.041248744,1.760606291,,1.787166595,1.758492418,1.793044535,1.761473021,1.759270493,1.776207313,1.756089525,1.759043805,1.774183947,1.791589169,1.720411278,1.763758341,1.733342578,1.77622825,1.749227261,1.749905921,1.750245236,1.752349493,1.753069252
8,0.9,0.2,1,1.854625479,1.509791056,1.524459606,1.399733836,,1.350982927,1.347971193,1.35704038,1.348005803,1.348811817,1.35815896,1.349813863,1.395489458,1.383030321,1.357795304,1.335115352,1.354392549,1.34467559,1.358028453,1.355601418,1.387849139,1.388369542,1.389979307,1.390639376
