,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.32073962355572044,0.3183355429140371,0.31118955486576527,0.30647788463422265,0.10738700352472541,0.0028282497,0.16645698,0.028195478,0.027594676
1,0.0,1.0,0.0,0.3333333333333333,0.32270181013706883,0.3252245705707535,0.33288816710339936,0.3380800153024518,0.39412237955002694,0.4420896,0.35008428,0.43636462,0.44143736
2,0.0,0.0,1.0,0.3333333333333333,0.3565585663072107,0.3564398865152093,0.35592227803083526,0.3554421000633255,0.49849061696674735,0.55508214,0.48345876,0.5354399,0.5309679
