,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.321648112705143,0.3196651472869725,0.3137902622205656,0.3099329644856212,0.14883665250098746,0.038912233,0.18820731,0.083246306,0.07771935
1,0.0,1.0,0.0,0.3333333333333333,0.3376011173972595,0.33979871681378887,0.3464205337422807,0.35086035036276464,0.5534899625785186,0.5347034,0.3866335,0.52902615,0.53480244
2,0.0,0.0,1.0,0.3333333333333333,0.34075076989759756,0.3405361358992386,0.33978920403715357,0.33920668515161406,0.29767338495571294,0.42638442,0.42515925,0.3877275,0.3874782
