,Quantile,risk_aversion,Target,knn,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,invW-0,invW-0.1,invW-1,invW-inf,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.529271941,4.523266782,4.527466143,4.520965934,4.521864604,4.607794818,4.601839719,4.587407576,4.579950131,4.427061215,4.425133327,4.828813857,4.734024357,4.533473018,4.501533636,4.425320199,4.433133268,4.425879903,4.440772468
1,0.2,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.527798852,4.523266782,4.544199576,4.520779486,4.521860904,4.590459574,4.58864908,4.583359182,4.579950131,4.427061215,4.425133327,4.743022831,4.674889368,4.526633959,4.48522653,4.425746719,4.439212315,4.425891876,4.439616574
2,0.3,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.545630076,4.523266782,4.547299475,4.520359531,4.521904425,4.580340078,4.580278177,4.580085005,4.579950131,4.427061215,4.425133327,4.599211623,4.608637479,4.537193906,4.454486966,4.425657155,4.443619509,4.425949912,4.429766858
3,0.4,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.564137765,4.523266782,4.537055651,4.519848734,4.521770742,4.574030975,4.574859806,4.577698709,4.579950131,4.427061215,4.425133327,4.47027977,4.474493034,4.486136665,4.545808196,4.425909028,4.445172153,4.425982107,4.442446281
4,0.5,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.589637698,4.523266782,4.530805629,4.520163016,4.521869577,4.569807834,4.57119852,4.576036424,4.579950131,4.427061215,4.425133327,4.431169539,4.443341323,4.458231443,4.487483362,4.425906904,4.451281135,4.425916927,4.442244614
5,0.6,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.627455255,4.523266782,4.540116223,4.523395189,4.522034303,4.567054199,4.568849467,4.575030441,4.579950131,4.427061215,4.425133327,4.438758579,4.447775481,4.450735175,4.499020071,4.427518657,4.443161307,4.426002021,4.442215629
6,0.7,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.614317987,4.523266782,4.566940747,4.525748134,4.522233103,4.565987531,4.56805325,4.574857052,4.579950131,4.427061215,4.425133327,4.454752103,4.479334054,4.432285524,4.438918099,4.427081747,4.442707672,4.426020289,4.442324264
7,0.8,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.614317928,4.523266782,4.638066107,4.524319881,4.522220455,4.56427995,4.566880906,4.574721607,4.579950131,4.427061215,4.425133327,4.516982226,4.550849572,4.425716483,4.446932869,4.427249676,4.44865659,4.425979338,4.443391881
8,0.9,0.2,2,5.412199578,5.07508246,5.04870662,4.595806922,,4.578375224,4.523266782,4.676217396,4.523923935,4.522137177,4.564296979,4.567489166,4.575564807,4.579950131,4.427061215,4.425133327,5.053614756,5.044519915,4.433111354,4.457200267,4.426230435,4.449870656,4.425978654,4.443108733
