,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3133751885446276,0.31285720608576445,0.3111750588788005,0.3099329644856212,0.11908246328855551,0.038912233,0.22384846,0.07834631,0.07718808
1,0.0,1.0,0.0,0.3333333333333333,0.3514292700696903,0.3513476564831412,0.3510728706184535,0.35086035036276464,0.6038878804402841,0.5347034,0.387795,0.5258818,0.53498894
2,0.0,0.0,1.0,0.3333333333333333,0.33519554138568214,0.33579513743109446,0.33775207050274614,0.33920668515161406,0.277029656395852,0.42638442,0.3883566,0.39577186,0.387823
