,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.29110547278573407,0.29323840034075743,0.2994083799526442,0.30334294170753906,0.014844350009824361,0.08786752,0.11359113,0.1240971,0.12573588
1,0.0,1.0,0.0,0.3333333333333333,0.3801040727220419,0.37717545354116455,0.3688462386357988,0.363644208694239,0.671987830996334,0.5930211,0.65687186,0.5804395,0.58054084
2,0.0,0.0,1.0,0.3333333333333333,0.328790454492224,0.32958614611807807,0.33174538141155707,0.33301284959822186,0.3131678190999828,0.31911144,0.22953708,0.2954634,0.2937233
