,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.30955242684571477,0.3091211603559745,0.3076462217960728,0.30647788463422265,0.013310180908381762,0.0,0.2508068,0.028453441,0.028440356
1,0.0,1.0,0.0,0.3333333333333333,0.341356163325532,0.3408969987463683,0.33932570203464824,0.3380800153024518,0.5012476922268765,0.44920063,0.46198705,0.41296527,0.41354594
2,0.0,0.0,1.0,0.3333333333333333,0.3490914098287532,0.3499818408976572,0.353028076169279,0.3554421000633255,0.485442127025558,0.5507994,0.28720614,0.5585813,0.55801374
