,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3110086045870136,0.31035900504977715,0.30817241926744016,0.30647788463422265,0.0173235172330003,0.0028282497,0.20033513,0.027697757,0.027485397
1,0.0,1.0,0.0,0.3333333333333333,0.3375078224904776,0.33759386693319077,0.3378736902200803,0.3380800153024518,0.48278073448272474,0.4420896,0.40994757,0.43956774,0.44149527
2,0.0,0.0,1.0,0.3333333333333333,0.3514835729225087,0.35204712801703203,0.3539538905124797,0.3554421000633255,0.4998957466325104,0.55508214,0.38971728,0.5327345,0.5310193
