,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.29839548172794045,0.29966076851675433,0.30364761229901444,0.30647788463422265,4.174437975761355e-08,0.0028282497,0.09594637,0.027889801,0.027523715
1,0.0,1.0,0.0,0.3333333333333333,0.35152034039129293,0.3493916941859794,0.34274390895295614,0.3380800153024518,0.5263158130129234,0.4420896,0.4997539,0.44420373,0.4425372
2,0.0,0.0,1.0,0.3333333333333333,0.3500841778807667,0.3509475372972663,0.3536084787480294,0.3554421000633255,0.47368414435647743,0.55508214,0.40429968,0.5279065,0.5299391
