,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3143816321355548,0.31270174498728753,0.3072924455624876,0.30334294170753906,0.13492015144682123,0.088763654,0.23579144,0.097826794,0.098914914
1,0.0,1.0,0.0,0.3333333333333333,0.35605068576619187,0.3571943421947833,0.3609057218079769,0.363644208694239,0.6190403935779492,0.5896769,0.51535964,0.58980095,0.589675
2,0.0,0.0,1.0,0.3333333333333333,0.3295676820982533,0.3301039128179291,0.3318018326295355,0.33301284959822186,0.24603945465335497,0.32155952,0.24884884,0.31237224,0.31141016
