,Quantile,risk_aversion,Target,knn,cart,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.3,0.5,Z1,4.562305105700407,4.751450702239118,4.511521580408309,4.515263494553631,4.513538244416429,4.498749856729632,4.498684642534985,4.499350447387935,4.499323312812149,4.49938284351773,4.497239634621781,4.497131573865929,4.500000123952712,4.499126915369351,4.497267096639555,4.498057208926362,4.497544772365727,4.498596353402583,4.495075800755338,4.498463624022795
1,0.3,0.5,Z2,3.9402149686031125,4.148835193995952,3.955008491778632,3.937410004651356,3.935094378526935,3.918537867434003,3.918377368154559,3.9168400867073885,3.916794916815121,3.9172880573803615,3.9188746712306295,3.912585840200393,3.9237684545552876,3.917672828282655,3.914883875027147,3.912207582944591,3.914941451680762,3.916385009223534,3.915802797824594,3.916730012754769
