,knn,cart,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.3316565931631945,0.33165658834014733,0.33165654493295726,0.32273332138616156,0.32396084,0.27646786,0.30239025,0.30238536
1,0.0,1.0,0.0,0.3333333333333333,0.3374554722462993,0.33745548346465554,0.33745558442930784,0.35792115803588065,0.62565875,0.6658299,0.61907005,0.61900437
2,0.0,0.0,1.0,0.3333333333333333,0.3308879345905062,0.33088792819519713,0.33088787063773495,0.3193455205779578,0.050380453,0.05770225,0.07853966,0.0786103
