,Quantile,risk_aversion,Target,Model-0,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7,Model-8,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_1,DF-MLP_1
0,0.2,0.5,Z1,9.536848145734703,9.036344445662662,9.671702038743074,11.895405644148155,12.069025353390348,3.6959175938007647,3.925320618673639,5.184863540554696,14.6849724699438,5.579460328035314,4.098691901080133,3.497742709238149,3.5289812095089537,3.647167936624887,3.548801100900139,3.4919059092324782,3.480383396427928,3.4831727488086184,3.4908057189036508,3.5145090611355028,3.466869678146624,3.4985060873334715
1,0.2,0.5,Z2,8.96742266895167,9.476685820980046,8.581433592333699,10.186776983629644,10.439156545427364,8.799343704250951,9.163169513965563,8.38884976659482,9.704428358286933,6.446852498826343,6.515818476700583,6.032948350138436,6.047233341690463,6.056417425370383,6.073606105115369,6.187756411882939,5.973349928207508,5.737815531816915,5.715077852964128,5.705310811134014,6.084405738805461,6.205922487798472
2,0.2,0.5,Z3,7.575733045772323,9.708266058525416,10.67504524094685,11.349382337448406,11.837461338587502,8.682254239198334,9.071408158587085,7.43373348394141,10.952510776062995,7.326675081446766,7.196054624988695,6.5627125633156,6.67178866633875,7.310739684089682,7.308907722258757,7.308027769881583,6.424868576000701,6.505052754984131,6.380583774953301,6.339651324202242,6.5187885194366775,6.537771277313165
3,0.2,0.5,Z4,8.72121023967734,7.883339980412217,10.111221578999308,6.103765655994027,6.293299120750059,9.033168347853165,9.28453762854448,8.74944926017235,10.865757281104813,5.836914206444109,5.488893498423898,4.65531838095912,4.736438608103769,4.814359308790651,4.744358289594777,4.705684937848294,4.389215047008056,4.2690866922877255,4.624249718942956,4.54609266231501,4.403109361544794,4.218518287411175
4,0.2,0.5,Z5,10.332203163315112,8.726521740074048,10.29658775376896,5.236733845097134,4.874607537799778,10.376728005333655,10.74549241976251,10.619869884370829,9.57917584732446,7.035074153668173,6.136712391196972,4.320910076646402,4.3485820799523145,4.413496943959931,4.414663495903924,4.383960220666565,4.354622781278783,4.272066547881341,4.371010033684368,4.631299328661807,4.259228991743463,4.293532885227124
5,0.2,0.5,Z6,10.009127242834259,8.870752791022912,9.951908106326593,5.702261565398816,5.0975936545957525,10.118370276674165,10.468621254553923,10.34929255970366,9.462658267228605,6.968877463441878,6.21234603474059,4.83333936714765,4.838464899693556,4.877319589071322,4.847957263948328,4.838091061158277,4.72910531140253,4.779839189146571,4.797276768880709,4.811968782785877,4.786233394023792,5.081508213194753
6,0.2,0.5,Z7,4.585485611878901,9.435568567552021,8.800536672009605,9.7205941693944,11.599563459173567,11.815765854671717,3.396567657340367,5.055727341972283,14.322329967185945,5.551325987279961,4.068008820310141,3.1663449626484983,3.172911201209674,3.180428719772188,3.173822518754399,3.156739736217501,3.177158268029333,3.167323547206618,3.2026775916790804,3.176055035480727,3.1937321552656455,3.16466704699279
