,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.31352297109400473,0.31245777455780144,0.3090109221283752,0.30647788463422265,0.051958746076671426,0.0,0.0057720183,0.025147744,0.027686507
1,0.0,1.0,0.0,0.3333333333333333,0.33307684352444306,0.3338267705789159,0.33626928553086927,0.3380800153024518,0.45456942865229155,0.44920063,0.35634848,0.41207314,0.4133432
2,0.0,0.0,1.0,0.3333333333333333,0.3534001853815523,0.35371545486328276,0.35471979234075546,0.3554421000633255,0.4934718231928099,0.5507994,0.63787943,0.56277907,0.5589703
