,knn,cart_date,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,1.0,0.0,0.0,0.3333333333333333,0.2983955041349388,0.29966078760009723,0.3036476204645053,0.30647788463422265,4.1718233658482925e-08,0.0,0.03281633,0.025281716,0.028223114
1,0.0,1.0,0.0,0.3333333333333333,0.35152036678620907,0.3493917164352495,0.34274391816936084,0.3380800153024518,0.5263158130086582,0.44920063,0.5109982,0.41291758,0.41367835
2,0.0,0.0,1.0,0.3333333333333333,0.35008412907885206,0.3509474959646533,0.35360846136613383,0.3554421000633255,0.4736841443847811,0.5507994,0.4561855,0.5618007,0.5580986
