,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,CRPS,DF_0,DF_0.1,DF_1
0,0.1,0.2,2,1861.5386965173973,1861.5563528257164,1863.7233429511912,1860.2386524152223,1860.1943087095965,1860.1907542614424,1859.5498020573696,1860.2293063529517,,
1,0.1,0.2,2,1861.5386965173973,1861.5563528257164,1863.7233429511912,1860.2386524152223,1860.1943087095965,1860.1907542614424,1859.5498020573696,1860.2041517967896,,
2,0.1,0.2,2,15.117716915050051,15.17638608667587,17.26886246689679,13.853728194304452,13.800671016120123,13.797116567966862,13.132578445702451,13.810514103313771,,
3,0.1,0.2,2,15.117716915050051,15.17638608667587,17.26886246689679,13.853728194304452,13.800671016120123,13.863830825612705,13.192865969623748,13.921930996824301,13.179195015188125,
4,0.1,0.2,2,15.117716915050051,15.17638608667587,17.26886246689679,13.853728194304452,13.800671016120123,13.863830825612705,13.192865969623748,13.921930996824301,13.179195015188125,13.184663396962376
