,knn,cart,rf,Ave,invW-0,invW-0.1,invW-1,invW-inf,CRPS,DF_0
0,1.0,0.0,0.0,0.3333333333333333,0.33254898878421574,0.33254895795408107,0.3325486804915665,0.32273332138616156,0.32396084,0.26258898
1,0.0,1.0,0.0,0.3333333333333333,0.3344032557187081,0.3344033312103142,0.3344040106129598,0.35792115803588065,0.62565875,0.39112565
2,0.0,0.0,1.0,0.3333333333333333,0.33304775549707616,0.3330477108356047,0.3330473088954737,0.3193455205779578,0.050380453,0.34628534
