,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,DF_0,CRPS
0,0.1,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.749653900882064,
1,0.1,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.749653900882064,
2,0.1,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.749653900882064,4.526861617641003
3,0.1,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.749653900882064,4.526861617641003
4,0.1,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.749653900882064,4.526861617641003
