,Quantile,risk_aversion,Target,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.2,1,3.780027118773405,3.750289756283457,3.807328078240133,4.269278020278517,3.8545545220684376,3.808198433791858,3.827396740500829,3.7918011432157046,3.780156066563271,3.788746247851877
1,0.2,0.2,1,3.762916458622924,3.784958232783797,3.893442501880316,4.269278020278517,3.8182104614259234,3.791270596918402,3.825164999704768,3.767705288302,3.7849834741582655,3.793612310318741
2,0.3,0.2,1,3.7980608711919994,3.753220405895768,3.904617425687351,3.991696890790188,3.808551945631708,3.7897573635948514,3.8027821208330046,3.779192742971654,3.788704184742445,3.784225802749
3,0.4,0.2,1,3.768193073956759,3.755994950855884,3.85919391193736,3.7939902627861857,3.8009818468688006,3.7649796335169303,3.7699653282275367,4.269278020278517,3.7668011040323375,3.767792751504969
4,0.5,0.2,1,3.7785088712163866,3.782152246869341,3.8003221140902426,3.794492297525727,3.7581998401226446,3.765897716833656,3.787031149353196,3.777329786567897,3.759899530054087,3.766454848653896
5,0.6,0.2,1,3.7669795806160136,3.7646774597522947,3.926375348413264,3.842599620161311,3.7571344282576637,3.7740546649661546,3.834881678662929,3.7573367083666867,3.7644748940087123,3.7536929144508604
6,0.7,0.2,1,3.7647528276509488,3.773943769566057,3.8071584518878745,3.773680354354072,3.8219958856349407,3.781360472914799,3.812543932450848,3.747266630907995,3.7501164588031433,3.7863119628839996
7,0.8,0.2,1,3.7594311945209875,3.7790188250616676,3.907641165898575,3.8890478019793875,3.8648433159785522,3.8063247754099625,3.8021934006321185,3.7832039527213,3.774356385244277,3.748651714424551
8,0.9,0.2,1,3.7807831090175803,3.7697052512218305,4.05796798801579,4.026185233124194,3.8328754394912288,3.787612796581826,3.7942367907730605,3.774887638190444,3.8245415712889317,3.744421894497141
