,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,0.1,0.01,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.747612854246877,4.572185142483582,4.529921226938389,4.550484367888295,4.549229327549098,4.542872365342979
