,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,0.1,0.1,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.708043784786453,4.52954466709929,4.529921226938389,4.58979497945162,4.584316763891392,4.562741979919992
1,0.1,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.700799959058511,4.52612161768125,4.529921220087511,4.592662709957911,4.591622286813192,4.55560051871872
2,0.2,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.6815538579346025,4.531919504987838,4.529921220087511,4.578047272767656,4.572752953301458,4.5410595784162515
3,0.3,0.2,2,5.412199578259515,5.734305733685278,5.076034719875104,5.030476608233846,4.711277098767052,4.671253496849273,4.5544932549261175,4.529921220087511,4.552151301088252,4.539871161667002,4.525851583987855
