,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.9,0.5,1,8.986817234544787,8.155517395958844,6.015151929272494,6.572926871105135,5.851650821329797,5.414776299132594,5.173300998936666,5.14227401100701,5.089217366722789,5.087636481257772,5.099367953761312,4.862194481486157,4.7720635715788235,5.100402626638656,5.295447017851143,4.851215005171841,4.826923671711005,4.9555205779593114,4.775836327522464,4.982422665509309,4.654503993047879
