,Quantile,risk_aversion,Target,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.2,3,4.170928655184955,4.1582277440204525,4.4941412692142055,5.2640293036306085,4.161989980350932,4.141146153168933,4.141032277257028,4.133667449137441,4.140882169787466,4.168725090980828
1,0.2,0.2,3,4.161173724448532,4.137786797447104,4.400782100363968,5.264026030083974,4.242804822393497,4.132239369649185,4.159746773984022,4.142518071405432,4.146728132340871,4.180006752783329
2,0.3,0.2,3,4.163119522238843,4.13733453993942,4.484645123163466,4.36393274891144,4.168385846565163,4.145107503721894,4.1582142152782895,4.140593908063144,4.139788381726962,4.154324303177125
3,0.4,0.2,3,4.153421374295819,4.144294448915186,4.267026603493746,4.298831387685539,4.205810396768385,4.170839203195721,4.189357235685021,4.155134298071383,4.145651404515985,4.169964527175939
4,0.5,0.2,3,4.152963496278636,4.177908890513565,4.2023227376102446,4.184880700230258,4.198524779653265,4.230685370686156,4.158606557729759,4.186812529571766,4.161836229206785,4.159490848691079
5,0.6,0.2,3,4.165785865738327,4.130275635689051,4.212044590474562,4.1731111635391755,4.15355133461564,4.170296527617705,4.144820448402211,4.234755480041629,4.155178556117138,4.124669484644447
6,0.7,0.2,3,4.149247488726675,4.127224537567609,4.295707356592576,4.267619523764435,4.190884074914368,4.160724273531131,4.193930534045268,4.154482279934822,4.179692415149202,4.15558133787587
7,0.8,0.2,3,4.159672614552521,4.122830847469074,4.385783947549118,4.493167369418418,4.198302694987434,4.197174452478525,4.184877978887682,4.284941299781354,4.174067093233017,4.135485336406976
8,0.9,0.2,3,4.157284888513592,4.142373748206819,4.677734122990962,5.264029303630611,4.217828860615821,4.647633951368749,4.221207003830597,4.258019823312892,4.200939376675141,4.1919106768691385
