,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.5,2,6.4241675723026095,6.608911882984477,6.700372875554058,5.923516947560975,5.18991157817453,5.145210574727265,5.0860303762964545,5.224328312659123,4.960976276817057,4.960793064218436,5.0415447838061915,4.986287429298838,4.727342744659184,4.7056626741823235,4.694845308423508,4.73033456364924,4.7579782827251424,4.728854020749157,4.6390584966478094,4.7126512808387835,4.673748291640164
