,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,0.1,0,1,1.3609071054634347,1.544059117244371,1.5578839636612969,1.3148967310144548,1.2692127329703877,1.2739731893172976,1.2873860376445954,1.2847429204631249,1.2649293094637226,1.2674147550734296,1.281049526871672
1,0.2,0,1,2.211220494335263,2.3867810985487696,2.2820668458293776,2.126675003052361,2.045390000252096,2.0410081326110174,2.008353183434557,2.0187087946123934,2.0425275905855163,2.042595958288473,2.0406628362917423
2,0.3,0,1,2.7602465879818676,3.080708112905748,2.7315372397939837,2.611029993996469,2.5131516937912446,2.5065928701984608,2.445668960509191,2.437452752533458,2.505106225471484,2.5122541339858437,2.5138412952386795
3,0.4,0,1,3.126361928268656,3.4973523699829014,2.936213249037268,2.904806460928123,2.7456000701332215,2.7226074639381714,2.6283049935703935,2.609299204111882,2.7344838538424248,2.7379324999683314,2.74670406539682
