,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,0.1,0.2,1,1.5922605134121026,1.799611237855773,1.6971937784535054,1.5040663102727552,1.4450389516357647,1.4393953478969168,1.420723661238611,1.4216158287523362,1.4620381007764625,1.4396443909763572,1.4246937238545918
