,Quantile,risk_aversion,Target,knn,cart,cart_date,rf,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1
0,0.1,0.1,1,1.4029553763502494,1.5638005159673132,1.5087033062243211,1.3410938604973741,1.2888932148938106,1.2871938087617716,1.2726541813741372,1.279541467197332,1.2890993047203523,1.2910660313325153,1.2729394122683968
